index,Year,Period,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,CV (%)
2112,2012,END OF DEC,SOUTH CAROLINA,45,SOUTHERN,80,CHARLESTON,19.0,83,93.9
2113,2012,END OF DEC,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,29.0, (D),(D)
2114,2012,END OF DEC,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,35.0,61,93.9
2115,2012,END OF DEC,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,49.0,27,93.9
2116,2012,END OF DEC,SOUTH CAROLINA,45,SOUTHERN,80,JASPER,53.0, (D),(D)
2117,2012,END OF DEC,SOUTH CAROLINA,45,WEST CENTRAL,40,ABBEVILLE,1.0,87,93.9
2118,2012,END OF DEC,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,3.0,191,93.9
2119,2012,END OF DEC,SOUTH CAROLINA,45,WEST CENTRAL,40,EDGEFIELD,37.0,34,93.9
2120,2012,END OF DEC,SOUTH CAROLINA,45,WEST CENTRAL,40,GREENWOOD,47.0,93,93.9
2121,2012,END OF DEC,SOUTH CAROLINA,45,WEST CENTRAL,40,MCCORMICK,65.0,74,93.9
2122,2012,END OF DEC,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,71.0,75,93.9
2123,2012,END OF DEC,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,81.0,102,93.9
2124,2012,END OF DEC,SOUTH DAKOTA,46,CENTRAL,50,AURORA,3.0, (D),(D)
2125,2012,END OF DEC,SOUTH DAKOTA,46,CENTRAL,50,BEADLE,5.0,"10,458",5.8
2126,2012,END OF DEC,SOUTH DAKOTA,46,CENTRAL,50,BRULE,15.0, (D),(D)
2127,2012,END OF DEC,SOUTH DAKOTA,46,CENTRAL,50,HAND,59.0, (D),(D)
2128,2012,END OF DEC,SOUTH DAKOTA,46,CENTRAL,50,HUGHES,65.0, (D),(D)
2129,2012,END OF DEC,SOUTH DAKOTA,46,CENTRAL,50,HYDE,69.0, (D),(D)
2130,2012,END OF DEC,SOUTH DAKOTA,46,CENTRAL,50,JERAULD,73.0, (D),(D)
2131,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,BROOKINGS,11.0, (D),(D)
2132,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,DAVISON,35.0, (D),(D)
2133,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,HANSON,61.0, (D),(D)
2134,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,KINGSBURY,77.0,"2,765",5.8
2135,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,LAKE,79.0, (D),(D)
2136,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,MCCOOK,87.0, (D),(D)
2137,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,MINNEHAHA,99.0, (D),(D)
2138,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,MOODY,101.0,40,5.8
2139,2012,END OF DEC,SOUTH DAKOTA,46,EAST CENTRAL,60,SANBORN,111.0, (D),(D)
2140,2012,END OF DEC,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13.0, (D),(D)
2141,2012,END OF DEC,SOUTH DAKOTA,46,NORTH CENTRAL,20,FAULK,49.0, (D),(D)
2142,2012,END OF DEC,SOUTH DAKOTA,46,NORTH CENTRAL,20,MCPHERSON,89.0, (D),(D)
2143,2012,END OF DEC,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115.0, (D),(D)
2144,2012,END OF DEC,SOUTH DAKOTA,46,NORTH CENTRAL,20,WALWORTH,129.0,"8,271",5.8
2145,2012,END OF DEC,SOUTH DAKOTA,46,NORTHEAST,30,CODINGTON,29.0, (D),(D)
2146,2012,END OF DEC,SOUTH DAKOTA,46,NORTHEAST,30,DAY,37.0, (D),(D)
2147,2012,END OF DEC,SOUTH DAKOTA,46,NORTHEAST,30,DEUEL,39.0,"6,554",5.8
2148,2012,END OF DEC,SOUTH DAKOTA,46,NORTHEAST,30,GRANT,51.0, (D),(D)
2149,2012,END OF DEC,SOUTH DAKOTA,46,NORTHEAST,30,HAMLIN,57.0,"7,512",5.8
2150,2012,END OF DEC,SOUTH DAKOTA,46,NORTHEAST,30,ROBERTS,109.0, (D),(D)
2151,2012,END OF DEC,SOUTH DAKOTA,46,NORTHWEST,10,BUTTE,19.0,"1,340",5.8
2152,2012,END OF DEC,SOUTH DAKOTA,46,NORTHWEST,10,HARDING,63.0, (D),(D)
2153,2012,END OF DEC,SOUTH DAKOTA,46,SOUTH CENTRAL,80,GREGORY,53.0,"6,805",5.8
2154,2012,END OF DEC,SOUTH DAKOTA,46,SOUTH CENTRAL,80,MELLETTE,95.0, (D),(D)
2155,2012,END OF DEC,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TODD,121.0,10,5.8
2156,2012,END OF DEC,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123.0,"8,632",5.8
2157,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9.0, (D),(D)
2158,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23.0,"9,125",5.8
2159,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHEAST,90,CLAY,27.0, (D),(D)
2160,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHEAST,90,HUTCHINSON,67.0, (D),(D)
2161,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83.0, (D),(D)
2162,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125.0, (D),(D)
2163,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHEAST,90,YANKTON,135.0,"6,153",5.8
2164,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHWEST,70,CUSTER,33.0, (D),(D)
2165,2012,END OF DEC,SOUTH DAKOTA,46,SOUTHWEST,70,FALL RIVER,47.0, (D),(D)
2166,2012,END OF DEC,SOUTH DAKOTA,46,WEST CENTRAL,40,JACKSON,71.0, (D),(D)
2167,2012,END OF DEC,SOUTH DAKOTA,46,WEST CENTRAL,40,LAWRENCE,81.0,806,5.8
2168,2012,END OF DEC,SOUTH DAKOTA,46,WEST CENTRAL,40,MEADE,93.0, (D),(D)
2169,2012,END OF DEC,SOUTH DAKOTA,46,WEST CENTRAL,40,PENNINGTON,103.0, (D),(D)
2170,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3.0,287,38.5
2171,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15.0,112,38.5
2172,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,CLAY,27.0,13,38.5
2173,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,DAVIDSON,37.0,282,38.5
2174,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,DE KALB,41.0,119,38.5
2175,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,GILES,55.0,194,38.5
2176,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,JACKSON,87.0,123,38.5
2177,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103.0,407,38.5
2178,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,MACON,111.0,61,38.5
2179,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117.0,155,38.5
2180,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119.0,269,38.5
2181,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,MOORE,127.0,95,38.5
2182,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149.0,262,38.5
2183,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159.0,59,38.5
2184,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165.0,164,38.5
2185,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,TROUSDALE,169.0, (D),(D)
2186,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187.0,150,38.5
2187,2012,END OF DEC,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189.0,219,38.5
2188,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7.0,7,38.5
2189,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31.0,202,38.5
2190,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,CUMBERLAND,35.0,170,38.5
2191,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,49.0,165,38.5
2192,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51.0,175,38.5
2193,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,GRUNDY,61.0,50,38.5
2194,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115.0,40,38.5
2195,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,MORGAN,129.0,72,38.5
2196,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,OVERTON,133.0,165,38.5
2197,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,PICKETT,137.0, (D),(D)
2198,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,PUTNAM,141.0,186,38.5
2199,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,SCOTT,151.0,38,38.5
2200,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153.0,9,38.5
2201,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,VAN BUREN,175.0,11,38.5
2202,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177.0,96,38.5
2203,2012,END OF DEC,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185.0,71,38.5
2204,2012,END OF DEC,TENNESSEE,47,DELTA,10,DYER,45.0,249,38.5
2205,2012,END OF DEC,TENNESSEE,47,DELTA,10,LAKE,95.0, (D),(D)
2206,2012,END OF DEC,TENNESSEE,47,DELTA,10,LAUDERDALE,97.0,6,38.5
2207,2012,END OF DEC,TENNESSEE,47,DELTA,10,OBION,131.0,10,38.5
2208,2012,END OF DEC,TENNESSEE,47,DELTA,10,SHELBY,157.0,63,38.5
2209,2012,END OF DEC,TENNESSEE,47,DELTA,10,TIPTON,167.0,139,38.5
2210,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,ANDERSON,1.0,298,38.5
2211,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9.0,559,38.5
2212,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11.0,153,38.5
2213,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,CAMPBELL,13.0,99,38.5
2214,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,CARTER,19.0,62,38.5
2215,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,CLAIBORNE,25.0,165,38.5
2216,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,COCKE,29.0,"1,105",38.5
2217,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,GRAINGER,57.0,155,38.5
2218,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,GREENE,59.0,311,38.5
2219,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,HAMBLEN,63.0,124,38.5
2220,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,HAMILTON,65.0,376,38.5
2221,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,HANCOCK,67.0,49,38.5
2222,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,HAWKINS,73.0,160,38.5
2223,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,JEFFERSON,89.0,199,38.5
2224,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,JOHNSON,91.0,230,38.5
2225,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,KNOX,93.0,748,38.5
2226,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,LOUDON,105.0,238,38.5
2227,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,MCMINN,107.0,246,38.5
2228,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,MEIGS,121.0,59,38.5
2229,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,MONROE,123.0,170,38.5
2230,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,POLK,139.0,152,38.5
2231,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,RHEA,143.0,83,38.5
2232,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,ROANE,145.0,102,38.5
2233,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,SEVIER,155.0,253,38.5
2234,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163.0,193,38.5
2235,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,UNICOI,171.0,22,38.5
2236,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,UNION,173.0,36,38.5
2237,2012,END OF DEC,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179.0,286,38.5
2238,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,BENTON,5.0,148,38.5
2239,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17.0,91,38.5
2240,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,CHESTER,23.0,8,38.5
2241,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,CROCKETT,33.0,18,38.5
2242,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,DECATUR,39.0,67,38.5
2243,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47.0,164,38.5
2244,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53.0,61,38.5
2245,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,HARDEMAN,69.0,19,38.5
2246,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,HARDIN,71.0, (D),(D)
2247,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75.0, (D),(D)
2248,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,HENDERSON,77.0,53,38.5
2249,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79.0,67,38.5
2250,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113.0,56,38.5
2251,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,MCNAIRY,109.0,341,38.5
2252,2012,END OF DEC,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183.0,172,38.5
2253,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,CHEATHAM,21.0,29,38.5
2254,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,DICKSON,43.0,120,38.5
2255,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,HICKMAN,81.0,184,38.5
2256,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,HOUSTON,83.0,55,38.5
2257,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,HUMPHREYS,85.0,44,38.5
2258,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99.0,214,38.5
2259,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,LEWIS,101.0,57,38.5
2260,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125.0,73,38.5
2261,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,PERRY,135.0,8,38.5
2262,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,ROBERTSON,147.0,104,38.5
2263,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,STEWART,161.0,29,38.5
2264,2012,END OF DEC,TENNESSEE,47,WESTERN RIM,30,WAYNE,181.0, (D),(D)
2265,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,BELL,27.0,"1,123",(H)
2266,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,BOSQUE,35.0,75,(H)
2267,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,COLLIN,85.0,"1,167",(H)
2268,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,COOKE,97.0,355,(H)
2269,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,CORYELL,99.0,26,(H)
2270,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,DALLAS,113.0,58,(H)
2271,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,DELTA,119.0,34,(H)
2272,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,DENTON,121.0, (D),(D)
2273,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,ELLIS,139.0,"4,141",(H)
2274,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,FALLS,145.0, (D),(D)
2275,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,FANNIN,147.0,157,(H)
2276,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,GRAYSON,181.0,253,(H)
2277,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,HAMILTON,193.0,9,(H)
2278,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,HILL,217.0,107,(H)
2279,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,HUNT,231.0, (D),(D)
2280,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,JOHNSON,251.0,176,(H)
2281,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,KAUFMAN,257.0,319,(H)
2282,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,LAMAR,277.0,847,(H)
2283,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,LIMESTONE,293.0,64,(H)
2284,2012,END OF DEC,TEXAS,48,BLACKLANDS,40,MCLENNAN,309.0,59,(H)
